event_start_date;event_end_date;event_id;event_type;event_status;tech_id;tech_last_name;tech_first_name;tech_mail;tech_phone;customer_id;customer_last_name;customer_first_name;customer_mail;customer_phone;customer_country;customer_city;customer_postcode;customer_street;description;teammates_number;event_req
31/01/2022 13:01;31/01/2022 14:00;7366;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;966;Norvol;Kerrin;Kerrin.Norvol@customer.com;726212825;France;Lyon;;Rue Victor-Hugo;Débit irrégulier;2;type 2
12/02/2022 04:02;12/02/2022 05:00;7367;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;967;Bobbee;Kenna;Kenna.Bobbee@customer.com;692067274;France;Bordeaux;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
11/11/2022 22:11;11/11/2022 23:10;7368;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;968;Eachern;Raf;Raf.Eachern@customer.com;795418777;France;Rennes;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
25/12/2022 19:12;25/12/2022 20:10;7369;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;969;Elephus;Melanie;Melanie.Elephus@customer.com;770713214;France;Toulouse;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
06/03/2022 04:03;06/03/2022 05:00;7370;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;970;Yate;Hildegaard;Hildegaard.Yate@customer.com;718705024;France;Nantes;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
08/05/2022 01:05;08/05/2022 02:05;7371;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;971;Arathorn;Inga;Inga.Arathorn@customer.com;770409252;France;Paris;;Rue Victor-Hugo;Débit irrégulier;2;type 2
09/12/2022 06:12;09/12/2022 07:10;7372;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;972;Nore;Yvonne;Yvonne.Nore@customer.com;634304544;France;Lannion;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
13/08/2022 18:08;13/08/2022 19:05;7373;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;973;Philoo;Veda;Veda.Philoo@customer.com;670980594;France;Paris;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
28/06/2022 23:06;29/06/2022 00:05;7374;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;974;Gaynor;Julieta;Julieta.Gaynor@customer.com;639011953;France;Brest;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
09/10/2022 15:10;09/10/2022 16:10;7375;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;975;Lewes;Katuscha;Katuscha.Lewes@customer.com;642684698;France;Toulouse;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
24/12/2021 07:12;24/12/2021 08:10;7376;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;976;Bryna;Jaime;Jaime.Bryna@customer.com;632794479;France;Grenoble;;Rue Victor-Hugo;Débit irrégulier;2;type 2
07/07/2022 16:07;07/07/2022 17:05;7377;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;977;Erlandson;Candy;Candy.Erlandson@customer.com;758926367;France;Nantes;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
19/10/2021 11:10;19/10/2021 12:10;7378;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;978;Roumell;Randa;Randa.Roumell@customer.com;611994804;France;Rennes;;Rue Victor-Hugo;Débit irrégulier;2;type 2
30/10/2022 00:10;30/10/2022 01:10;7379;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;979;Halsey;Annice;Annice.Halsey@customer.com;765928882;France;Paris;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
05/03/2022 18:03;05/03/2022 19:00;7380;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;980;Land;Tracey;Tracey.Land@customer.com;696049573;France;Paris;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
08/11/2022 07:11;08/11/2022 08:10;7381;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;981;Lory;Jany;Jany.Lory@customer.com;663400539;France;Bordeaux;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
20/12/2021 16:12;20/12/2021 17:10;7382;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;982;Abernon;Katharina;Katharina.Abernon@customer.com;602083304;France;Lannion;;Rue Victor-Hugo;Débit irrégulier;2;type 2
07/12/2022 11:12;07/12/2022 12:10;7383;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;983;Chesna;Paola;Paola.Chesna@customer.com;650519630;France;Lyon;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
12/05/2022 21:05;12/05/2022 22:05;7384;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;984;Mata;Dorothy;Dorothy.Mata@customer.com;735617701;France;Toulouse;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
22/04/2022 02:04;22/04/2022 03:00;7385;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;985;Clie;Candy;Candy.Clie@customer.com;632893512;France;Rennes;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
26/09/2022 09:09;26/09/2022 10:05;7386;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;986;Alejoa;Kate;Kate.Alejoa@customer.com;649688613;France;Rennes;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
30/10/2022 00:10;30/10/2022 01:10;7387;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;987;Amand;Modestia;Modestia.Amand@customer.com;630218069;France;Grenoble;;Rue Victor-Hugo;Débit irrégulier;2;type 2
22/10/2021 17:10;22/10/2021 18:10;7388;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;988;Fadiman;Gertrud;Gertrud.Fadiman@customer.com;774032854;France;Lannion;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
16/10/2021 01:10;16/10/2021 02:10;7389;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;989;Gordon;Marline;Marline.Gordon@customer.com;740299676;France;Lannion;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
13/12/2021 04:12;13/12/2021 05:10;7390;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;990;Prober;Tilly;Tilly.Prober@customer.com;688477963;France;Brest;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
30/06/2022 00:06;30/06/2022 01:05;7391;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;991;Darrell;Mellicent;Mellicent.Darrell@customer.com;729890442;France;Lannion;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
02/05/2022 14:05;02/05/2022 15:05;7392;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;992;Viddah;Gusty;Gusty.Viddah@customer.com;722163936;France;Lyon;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
30/11/2021 12:11;30/11/2021 13:10;7393;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;993;Berard;Dania;Dania.Berard@customer.com;626571934;France;Nantes;;Rue Victor-Hugo;Débit irrégulier;2;type 2
19/12/2021 12:12;19/12/2021 13:10;7394;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;994;Kinnard;Ida;Ida.Kinnard@customer.com;630498846;France;Grenoble;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
30/12/2022 17:12;30/12/2022 18:10;7395;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;995;Colleen;Gavrielle;Gavrielle.Colleen@customer.com;792357524;France;Bordeaux;;Rue Victor-Hugo;Débit irrégulier;2;type 2
31/12/2021 06:12;31/12/2021 07:10;7396;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;996;Arathorn;Celene;Celene.Arathorn@customer.com;625230204;France;Brest;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
10/11/2022 18:11;10/11/2022 19:10;7397;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;997;Dielu;Camile;Camile.Dielu@customer.com;764551814;France;Lannion;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
06/11/2022 04:11;06/11/2022 05:10;7398;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;998;Nedrud;Doro;Doro.Nedrud@customer.com;720783925;France;Rennes;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
25/01/2022 05:01;25/01/2022 06:00;7399;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;999;Fink;Britni;Britni.Fink@customer.com;711972751;France;Lannion;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
03/05/2022 08:05;03/05/2022 09:05;7400;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1000;Phi;Lyssa;Lyssa.Phi@customer.com;630577154;France;Brest;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
14/03/2022 01:03;14/03/2022 02:00;7401;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1001;Ramona;Mureil;Mureil.Ramona@customer.com;788850823;France;Rennes;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
02/03/2022 16:03;02/03/2022 17:00;7402;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1002;Denis;Daune;Daune.Denis@customer.com;773305466;France;Paris;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
06/11/2021 18:11;06/11/2021 19:10;7403;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1003;Cleo;Celene;Celene.Cleo@customer.com;711304441;France;Grenoble;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
13/12/2021 16:12;13/12/2021 17:10;7404;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1004;Halla;Tomasina;Tomasina.Halla@customer.com;693040579;France;Grenoble;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
10/11/2021 00:11;10/11/2021 01:10;7405;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1005;Rolf;Lexine;Lexine.Rolf@customer.com;704280184;France;Lyon;;Rue Victor-Hugo;Débit irrégulier;2;type 2
05/10/2022 09:10;05/10/2022 10:10;7406;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1006;Shields;Tani;Tani.Shields@customer.com;625076269;France;Grenoble;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
26/10/2021 18:10;26/10/2021 19:10;7407;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1007;Ferino;Arlena;Arlena.Ferino@customer.com;752468140;France;Brest;;Rue Victor-Hugo;Débit irrégulier;2;type 2
11/12/2022 20:12;11/12/2022 21:10;7408;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1008;Lunsford;Laurene;Laurene.Lunsford@customer.com;646685281;France;Lannion;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
12/07/2022 18:07;12/07/2022 19:05;7409;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1009;Linskey;Sara-Ann;Sara-Ann.Linskey@customer.com;668677235;France;Bordeaux;;Rue Victor-Hugo;Débit irrégulier;2;type 2
08/04/2022 08:04;08/04/2022 09:00;7410;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1010;Ciapas;Demetris;Demetris.Ciapas@customer.com;785228655;France;Bordeaux;;Rue Victor-Hugo;Débit irrégulier;2;type 2
03/02/2022 00:02;03/02/2022 01:00;7411;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1011;Hertzfeld;Almeta;Almeta.Hertzfeld@customer.com;697372571;France;Grenoble;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
31/10/2021 20:10;31/10/2021 21:10;7412;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1012;Elvyn;Lolita;Lolita.Elvyn@customer.com;613685922;France;Bordeaux;;Rue Victor-Hugo;Débit irrégulier;2;type 2
03/05/2022 06:05;03/05/2022 07:05;7413;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1013;Carey;Arlena;Arlena.Carey@customer.com;763288940;France;Lannion;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
24/01/2022 21:01;24/01/2022 22:00;7414;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1014;Wiener;Adore;Adore.Wiener@customer.com;606340775;France;Lyon;;Rue Victor-Hugo;Débit irrégulier;2;type 2
12/12/2022 21:12;12/12/2022 22:10;7415;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1015;Payson;Abbie;Abbie.Payson@customer.com;748985684;France;Nantes;;Rue Victor-Hugo;Débit irrégulier;2;type 2
26/04/2022 23:04;27/04/2022 00:00;7416;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1016;Suanne;Ricky;Ricky.Suanne@customer.com;615400585;France;Nantes;;Rue Victor-Hugo;Débit irrégulier;2;type 2
25/05/2022 02:05;25/05/2022 03:05;7417;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1017;Anastatius;Ermengarde;Ermengarde.Anastatius@customer.com;704620293;France;Lyon;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
26/10/2021 12:10;26/10/2021 13:10;7418;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1018;Horan;Philis;Philis.Horan@customer.com;794911735;France;Nantes;;Rue Victor-Hugo;Débit irrégulier;2;type 2
01/07/2022 04:07;01/07/2022 05:05;7419;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1019;Cath;Sarette;Sarette.Cath@customer.com;721514044;France;Rennes;;Rue Victor-Hugo;Débit irrégulier;2;type 2
10/11/2022 17:11;10/11/2022 18:10;7420;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1020;Clara;Shaine;Shaine.Clara@customer.com;647429449;France;Toulouse;;Rue Victor-Hugo;Débit irrégulier;2;type 2
03/04/2022 14:04;03/04/2022 15:00;7421;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1021;Cleo;Therine;Therine.Cleo@customer.com;737259367;France;Grenoble;;Rue Victor-Hugo;Débit irrégulier;2;type 2
05/11/2021 15:11;05/11/2021 16:10;7422;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1022;Klemperer;Gwenneth;Gwenneth.Klemperer@customer.com;737351993;France;Lannion;;Rue Victor-Hugo;Débit irrégulier;2;type 2
13/08/2022 13:08;13/08/2022 14:05;7423;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1023;Wooster;Isa;Isa.Wooster@customer.com;791004380;France;Bordeaux;;Rue Victor-Hugo;Débit irrégulier;2;type 2
28/10/2022 07:10;28/10/2022 08:10;7424;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1024;Ferrell;Marcy;Marcy.Ferrell@customer.com;680787697;France;Grenoble;;Rue Victor-Hugo;Débit irrégulier;2;type 2
07/11/2021 11:11;07/11/2021 12:10;7425;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1025;Holtz;Malina;Malina.Holtz@customer.com;698554923;France;Toulouse;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
18/04/2022 17:04;18/04/2022 18:00;7426;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1026;Xerxes;Sheelagh;Sheelagh.Xerxes@customer.com;755662000;France;Rennes;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
09/11/2022 21:11;09/11/2022 22:10;7427;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1027;Cutlerr;Eadie;Eadie.Cutlerr@customer.com;723543868;France;Toulouse;;Rue Victor-Hugo;Débit irrégulier;2;type 2
22/10/2022 19:10;22/10/2022 20:10;7428;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1028;Fulmer;Lorne;Lorne.Fulmer@customer.com;728198379;France;Bordeaux;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
21/07/2022 06:07;21/07/2022 07:05;7429;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1029;Schlosser;Aigneis;Aigneis.Schlosser@customer.com;736749250;France;Paris;;Rue Victor-Hugo;Débit irrégulier;2;type 2
13/10/2022 05:10;13/10/2022 06:10;7430;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1030;Bakerman;Cam;Cam.Bakerman@customer.com;603616842;France;Bordeaux;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
01/02/2022 15:02;01/02/2022 16:00;7431;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1031;Ezar;Sandie;Sandie.Ezar@customer.com;782715573;France;Grenoble;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
14/11/2022 06:11;14/11/2022 07:10;7432;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1032;Zeeba;Quintina;Quintina.Zeeba@customer.com;671309488;France;Lannion;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
03/01/2022 01:01;03/01/2022 02:00;7433;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1033;Harriman;Gaylene;Gaylene.Harriman@customer.com;723092670;France;Lannion;;Rue Victor-Hugo;Débit irrégulier;2;type 2
14/04/2022 14:04;14/04/2022 15:00;7434;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1034;Bord;Hermione;Hermione.Bord@customer.com;773069367;France;Grenoble;;Rue Victor-Hugo;Débit irrégulier;2;type 2
13/04/2022 06:04;13/04/2022 07:00;7435;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1035;Presber;Flo;Flo.Presber@customer.com;792563796;France;Rennes;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
07/08/2022 13:08;07/08/2022 14:05;7436;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1036;Pandolfi;Trixi;Trixi.Pandolfi@customer.com;785887893;France;Lannion;;Rue Victor-Hugo;Débit irrégulier;2;type 2
08/05/2022 20:05;08/05/2022 21:05;7437;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1037;Taam;Dorthy;Dorthy.Taam@customer.com;632651503;France;Brest;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
08/06/2022 03:06;08/06/2022 04:05;7438;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1038;Mayeda;Jemie;Jemie.Mayeda@customer.com;685800153;France;Bordeaux;;Rue Victor-Hugo;Débit irrégulier;2;type 2
22/11/2021 01:11;22/11/2021 02:10;7439;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1039;Riva;Robbi;Robbi.Riva@customer.com;756359132;France;Paris;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
17/03/2022 23:03;18/03/2022 00:00;7440;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1040;Gerge;Mildrid;Mildrid.Gerge@customer.com;692726465;France;Lannion;;Rue Victor-Hugo;Débit irrégulier;2;type 2
15/01/2022 14:01;15/01/2022 15:00;7441;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1041;Egbert;Brena;Brena.Egbert@customer.com;790283631;France;Lyon;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
24/11/2022 03:11;24/11/2022 04:10;7442;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1042;Dunkin;Angela;Angela.Dunkin@customer.com;699110399;France;Nantes;;Rue Victor-Hugo;Débit irrégulier;2;type 2
13/12/2021 21:12;13/12/2021 22:10;7443;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1043;Hailee;Paulita;Paulita.Hailee@customer.com;627787015;France;Bordeaux;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
07/04/2022 10:04;07/04/2022 11:00;7444;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1044;Norvol;Jenilee;Jenilee.Norvol@customer.com;771234814;France;Lannion;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
10/08/2022 03:08;10/08/2022 04:05;7445;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1045;Ramona;Carol-Jean;Carol-Jean.Ramona@customer.com;682059688;France;Bordeaux;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
24/10/2021 00:10;24/10/2021 01:10;7446;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1046;Stav;Marti;Marti.Stav@customer.com;601950282;France;Bordeaux;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
10/03/2022 08:03;10/03/2022 09:00;7447;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1047;Kiersten;Sallie;Sallie.Kiersten@customer.com;660237792;France;Lyon;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
02/03/2022 07:03;02/03/2022 08:00;7448;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1048;McGrody;Alia;Alia.McGrody@customer.com;662687972;France;Nantes;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
19/07/2022 18:07;19/07/2022 19:05;7449;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1049;Trey;Tobe;Tobe.Trey@customer.com;708706885;France;Nantes;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
27/11/2021 04:11;27/11/2021 05:10;7450;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1050;Travax;Tilly;Tilly.Travax@customer.com;679110900;France;Toulouse;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
23/11/2021 06:11;23/11/2021 07:10;7451;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1051;Yusuk;Dyann;Dyann.Yusuk@customer.com;723194268;France;Paris;;Rue Victor-Hugo;Débit irrégulier;2;type 2
24/06/2022 00:06;24/06/2022 01:05;7452;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1052;Dash;Orsola;Orsola.Dash@customer.com;626056082;France;Grenoble;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
11/04/2022 03:04;11/04/2022 04:00;7453;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1053;Astra;Dagmar;Dagmar.Astra@customer.com;651472074;France;Toulouse;;Rue Victor-Hugo;Débit irrégulier;2;type 2
18/04/2022 08:04;18/04/2022 09:00;7454;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1054;Goerke;Marleah;Marleah.Goerke@customer.com;736981237;France;Brest;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
04/08/2022 23:08;05/08/2022 00:05;7455;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1055;Weinreb;Courtnay;Courtnay.Weinreb@customer.com;629561766;France;Toulouse;;Rue Victor-Hugo;Débit irrégulier;2;type 2
21/01/2022 00:01;21/01/2022 01:00;7456;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1056;Killigrew;Jany;Jany.Killigrew@customer.com;641070694;France;Grenoble;;Rue Victor-Hugo;Débit irrégulier;2;type 2
03/12/2021 03:12;03/12/2021 04:10;7457;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1057;Ahab;Florencia;Florencia.Ahab@customer.com;749481198;France;Lyon;;Rue Victor-Hugo;Débit irrégulier;2;type 2
21/12/2021 20:12;21/12/2021 21:10;7458;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1058;Teryn;Addia;Addia.Teryn@customer.com;764616554;France;Paris;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
07/12/2021 01:12;07/12/2021 02:10;7459;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1059;Waite;Shandie;Shandie.Waite@customer.com;617261112;France;Grenoble;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
07/09/2022 22:09;07/09/2022 23:05;7460;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1060;Justinn;Olivette;Olivette.Justinn@customer.com;614956106;France;Bordeaux;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
21/08/2022 08:08;21/08/2022 09:05;7461;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1061;Tarrant;Gianina;Gianina.Tarrant@customer.com;642118099;France;Lyon;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
10/05/2022 15:05;10/05/2022 16:05;7462;check;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1062;Berard;Carmela;Carmela.Berard@customer.com;603406544;France;Bordeaux;;Rue Victor-Hugo;Pièce déjà changée;2;type 3
19/11/2021 05:11;19/11/2021 06:10;7463;repair;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1063;Yate;Zaria;Zaria.Yate@customer.com;739435170;France;Toulouse;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
17/11/2021 17:11;17/11/2021 18:10;7464;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1064;Anastatius;Danny;Danny.Anastatius@customer.com;702155800;France;Bordeaux;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
14/11/2021 13:11;14/11/2021 14:10;7465;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1065;Redmond;Asia;Asia.Redmond@customer.com;676323955;France;Bordeaux;;Rue Victor-Hugo;Débit irrégulier;2;type 2
06/12/2021 04:12;06/12/2021 05:10;7466;repair;new;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1066;Brotherson;Rosaline;Rosaline.Brotherson@customer.com;750441965;France;Toulouse;;Rue Victor-Hugo;Aspect extérieur douteux;2;type 1
23/10/2021 08:10;23/10/2021 09:10;7467;check;deleted;nicoc0000;compagnon;nicolas;nicolas.compagnon@orange.com;600000088;1067;Esmaria;Rubie;Rubie.Esmaria@customer.com;652179446;France;Paris;;Rue Victor-Hugo;Fuite importante au niveau du join;2;type 2
